NE,0.958,1,23,37
BAL,0.875,1,21,33
GB,0.875,1,21,36
ATL,0.792,1,19,32
NO,0.792,1,19,37
SF,0.750,1,18,27
PIT,0.750,1,18,33
SD,0.708,1,17,30
CHI,0.625,1,15,26
IND,0.625,1,15,26
NYJ,0.625,1,15,28
JAC,0.583,1,14,20
ARI,0.583,1,14,23
DAL,0.542,1,13,25
SEA,0.542,1,13,19
TEN,0.542,1,13,23
MIN,0.542,1,13,21
CIN,0.542,1,13,23
NYG,0.542,0,13,27
HOU,0.542,1,13,25
PHI,0.542,0,13,29
DET,0.458,1,11,18
KC,0.458,1,11,21
BUF,0.417,1,10,16
DEN,0.417,0,10,20
OAK,0.417,0,10,21
CAR,0.417,1,10,16
MIA,0.375,0,9,20
CLE,0.375,1,9,14
TB,0.333,0,8,17
WAS,0.292,0,7,15
STL,0.250,1,6,10
