MIN,0.500,1,17,22
ARI,0.333,1,17,26
BAL,0.333,1,18,28
SEA,0.333,1,22,36
OAK,0.292,1,9,11
GB,0.292,1,19,31
DEN,0.250,1,22,38
NE,0.250,1,21,36
CLE,0.250,1,11,16
NO,0.208,1,15,25
PIT,0.208,1,16,27
BUF,0.208,1,13,21
IND,0.208,1,19,33
STL,0.167,1,12,20
DET,0.167,1,13,22
NYG,0.167,1,13,22
NYJ,0.167,1,11,18
CIN,0.125,1,17,31
WAS,0.125,1,10,17
ATL,0.125,1,13,23
MIA,0.125,1,13,23
CAR,0.083,1,14,26
KC,0.083,1,12,22
HOU,0.042,1,12,23
CHI,0.042,1,12,23
JAC,0.042,1,5,9
SF,0.042,1,16,31
SD,0.042,1,13,25
TEN,0.042,1,8,15
PHI,0.000,0,12,24
TB,-0.042,0,6,13
DAL,-0.083,0,13,28
