DEN,0.917,1,22,38
SEA,0.917,1,22,36
NE,0.875,1,21,36
GB,0.792,1,19,31
IND,0.792,1,19,33
BAL,0.750,1,18,28
CIN,0.708,1,17,31
ARI,0.708,1,17,26
MIN,0.708,1,17,22
PIT,0.667,1,16,27
SF,0.667,1,16,31
NO,0.625,1,15,25
CAR,0.583,1,14,26
DET,0.542,1,13,22
NYG,0.542,1,13,22
BUF,0.542,1,13,21
MIA,0.542,1,13,23
DAL,0.542,0,13,28
ATL,0.542,1,13,23
SD,0.542,1,13,25
HOU,0.500,1,12,23
STL,0.500,1,12,20
PHI,0.500,0,12,24
KC,0.500,1,12,22
CHI,0.500,1,12,23
NYJ,0.458,1,11,18
CLE,0.458,1,11,16
WAS,0.417,1,10,17
OAK,0.375,1,9,11
TEN,0.333,1,8,15
TB,0.250,0,6,13
JAC,0.208,1,5,9
