OAK,4.500,1,9,11
MIN,3.400,1,17,22
CLE,2.200,1,11,16
ARI,1.889,1,17,26
BAL,1.800,1,18,28
BUF,1.625,1,13,21
GB,1.583,1,19,31
SEA,1.571,1,22,36
NYJ,1.571,1,11,18
NO,1.500,1,15,25
STL,1.500,1,12,20
PIT,1.455,1,16,27
DET,1.444,1,13,22
NYG,1.444,1,13,22
WAS,1.429,1,10,17
NE,1.400,1,21,36
DEN,1.375,1,22,38
IND,1.357,1,19,33
MIA,1.300,1,13,23
ATL,1.300,1,13,23
JAC,1.250,1,5,9
CIN,1.214,1,17,31
KC,1.200,1,12,22
CAR,1.167,1,14,26
TEN,1.143,1,8,15
CHI,1.091,1,12,23
HOU,1.091,1,12,23
SD,1.083,1,13,25
SF,1.067,1,16,31
PHI,1.000,0,12,24
DAL,0.867,0,13,28
TB,0.857,0,6,13
