SF,0.504,1,3,4
WAS,0.581,1,5,6
HOU,0.593,1,4,6
IND,0.671,1,3,6
JAC,0.712,1,4,5
KC,0.775,1,4,8
PHI,0.780,1,3,6
PIT,0.782,1,5,8
GB,0.783,1,5,9
STL,0.826,1,4,5
NYJ,0.844,1,5,8
NE,0.850,1,6,11
CLE,0.881,1,2,3
CAR,0.923,1,7,13
NYG,0.931,1,3,6
ATL,0.932,1,3,6
CIN,1.012,0,5,10
DET,1.013,0,3,4
ARI,1.044,0,5,11
NO,1.082,0,3,5
BAL,1.084,0,2,4
SD,1.104,0,2,3
MIA,1.118,0,2,5
DEN,1.136,0,4,10
MIN,1.140,0,4,8
TEN,1.153,0,1,3
BUF,1.159,0,3,6
SEA,1.197,0,4,8
OAK,1.210,0,2,6
TB,1.250,0,3,6
CHI,1.296,0,1,5
DAL,1.550,0,1,4
