CIN,1.363,1,17,31
OAK,1.325,1,9,11
ARI,1.319,1,17,26
DET,1.305,1,13,22
NYG,1.298,1,13,22
GB,1.296,1,19,31
BUF,1.275,1,13,21
SEA,1.273,1,22,36
HOU,1.240,1,12,23
MIN,1.239,1,17,22
NO,1.231,1,15,25
DEN,1.210,1,22,38
NYJ,1.207,1,11,18
BAL,1.201,1,18,28
STL,1.192,1,12,20
CLE,1.149,1,11,16
NE,1.148,1,21,36
MIA,1.135,1,13,23
TEN,1.102,1,8,15
PIT,1.089,1,16,27
DAL,1.068,1,13,28
PHI,1.055,1,12,24
KC,1.033,1,12,22
ATL,1.019,1,13,23
IND,1.017,1,19,33
TB,0.971,0,6,13
WAS,0.965,0,10,17
SF,0.959,0,16,31
SD,0.933,0,13,25
CAR,0.900,0,14,26
CHI,0.867,0,12,23
JAC,0.788,0,5,9
