year,team,ishome,week,pts,ptsallowed
2012,TB,0,3,10,16
2012,CHI,1,3,23,6
2012,STL,0,3,6,23
2012,MIN,1,3,24,13
2012,SF,0,3,13,24
2012,TEN,1,3,44,41
2012,DET,0,3,41,44
2012,WAS,1,3,31,38
2012,CIN,0,3,38,31
2012,NO,1,3,24,27
2012,KC,0,3,27,24
2012,MIA,1,3,20,23
2012,NYJ,0,3,23,20
2012,CLE,1,3,14,24
2012,BUF,0,3,24,14
2012,IND,1,3,17,22
2012,JAC,0,3,22,17
2012,ARI,1,3,27,6
2012,PHI,0,3,6,27
2012,SD,1,3,3,27
2012,ATL,0,3,27,3
2012,DEN,1,3,25,31
2012,HOU,0,3,31,25
2012,OAK,1,3,34,31
2012,PIT,0,3,31,34
2012,BAL,1,3,31,30
2012,NE,0,3,30,31
2012,SEA,1,3,14,12
2012,GB,0,3,12,14
2012,BAL,1,4,23,16
2012,CLE,0,4,16,23
2012,BUF,1,4,28,52
2012,NE,0,4,52,28
2012,HOU,1,4,38,14
2012,TEN,0,4,14,38
2012,KC,1,4,20,37
2012,SD,0,4,37,20
2012,DET,1,4,13,20
2012,MIN,0,4,20,13
2012,ATL,1,4,30,28
2012,CAR,0,4,28,30
2012,STL,1,4,19,13
2012,SEA,0,4,13,19
2012,NYJ,1,4,0,34
2012,SF,0,4,34,0
2012,ARI,1,4,24,21
2012,MIA,0,4,21,24
2012,DEN,1,4,37,6
2012,OAK,0,4,6,37
2012,JAC,1,4,10,27
2012,CIN,0,4,27,10
2012,GB,1,4,28,27
2012,NO,0,4,27,28
2012,TB,1,4,22,24
2012,WAS,0,4,24,22
2012,PHI,1,4,19,17
2012,NYG,0,4,17,19
2012,DAL,1,4,18,34
2012,CHI,0,4,34,18
2012,STL,1,5,17,3
2012,ARI,0,5,3,17
2012,WAS,1,5,17,24
2012,ATL,0,5,24,17
2012,PIT,1,5,16,14
2012,PHI,0,5,14,16
2012,IND,1,5,30,27
2012,GB,0,5,27,30
2012,NYG,1,5,41,27
2012,CLE,0,5,27,41
2012,MIN,1,5,30,7
2012,TEN,0,5,7,30
2012,CIN,1,5,13,17
2012,MIA,0,5,17,13
2012,KC,1,5,6,9
2012,BAL,0,5,9,6
2012,CAR,1,5,12,16
2012,SEA,0,5,16,12
2012,JAC,1,5,3,41
2012,CHI,0,5,41,3
2012,NE,1,5,31,21
2012,DEN,0,5,21,31
2012,SF,1,5,45,3
2012,BUF,0,5,3,45
2012,NO,1,5,31,24
2012,SD,0,5,24,31
2012,NYJ,1,5,17,23
2012,HOU,0,5,23,17
2012,TEN,1,6,26,23
2012,PIT,0,6,23,26
2012,ATL,1,6,23,20
2012,OAK,0,6,20,23
2012,TB,1,6,38,10
2012,KC,0,6,10,38
2012,NYJ,1,6,35,9
2012,IND,0,6,9,35
2012,CLE,1,6,34,24
2012,CIN,0,6,24,34
2012,PHI,1,6,23,26
2012,DET,0,6,26,23
2012,MIA,1,6,17,14
2012,STL,0,6,14,17
2012,BAL,1,6,31,29
2012,DAL,0,6,29,31
2012,ARI,1,6,16,19
2012,BUF,0,6,19,16
2012,SEA,1,6,24,23
2012,NE,0,6,23,24
2012,SF,1,6,3,26
2012,NYG,0,6,26,3
2012,WAS,1,6,38,26
2012,MIN,0,6,26,38
2012,HOU,1,6,24,42
2012,GB,0,6,42,24
2012,SD,1,6,24,35
2012,DEN,0,6,35,24
2012,SF,1,7,13,6
2012,SEA,0,7,6,13
2012,NYG,1,7,27,23
2012,WAS,0,7,23,27
2012,MIN,1,7,21,14
2012,ARI,0,7,14,21
2012,CAR,1,7,14,19
2012,DAL,0,7,19,14
2012,TB,1,7,28,35
2012,NO,0,7,35,28
2012,STL,1,7,20,30
2012,GB,0,7,30,20
2012,HOU,1,7,43,13
2012,BAL,0,7,13,43
2012,IND,1,7,17,13
2012,CLE,0,7,13,17
2012,BUF,1,7,34,35
2012,TEN,0,7,35,34
2012,NE,1,7,29,26
2012,NYJ,0,7,26,29
2012,OAK,1,7,26,23
2012,JAC,0,7,23,26
2012,CIN,1,7,17,24
2012,PIT,0,7,24,17
2012,CHI,1,7,13,7
2012,DET,0,7,7,13
2012,MIN,1,8,17,36
2012,TB,0,8,36,17
2012,GB,1,8,24,15
2012,JAC,0,8,15,24
2012,NYJ,1,8,9,30
2012,MIA,0,8,30,9
2012,CLE,1,8,7,6
2012,SD,0,8,6,7
2012,TEN,1,8,13,19
2012,IND,0,8,19,13
2012,STL,1,8,7,45
2012,NE,0,8,45,7
2012,PHI,1,8,17,30
2012,ATL,0,8,30,17
2012,CHI,1,8,23,22
2012,CAR,0,8,22,23
2012,DET,1,8,28,24
2012,SEA,0,8,24,28
2012,PIT,1,8,27,12
2012,WAS,0,8,12,27
2012,KC,1,8,16,26
2012,OAK,0,8,26,16
2012,DAL,1,8,24,29
2012,NYG,0,8,29,24
2012,DEN,1,8,34,14
2012,NO,0,8,14,34
2012,ARI,1,8,3,24
2012,SF,0,8,24,3
2012,SD,1,9,31,13
2012,KC,0,9,13,31
2012,WAS,1,9,13,21
2012,CAR,0,9,21,13
2012,GB,1,9,31,17
2012,ARI,0,9,17,31
2012,JAC,1,9,14,31
2012,DET,0,9,31,14
2012,TEN,1,9,20,51
2012,CHI,0,9,51,20
2012,CIN,1,9,23,31
2012,DEN,0,9,31,23
2012,CLE,1,9,15,25
2012,BAL,0,9,25,15
2012,HOU,1,9,21,9
2012,BUF,0,9,9,21
2012,IND,1,9,23,20
2012,MIA,0,9,20,23
2012,SEA,1,9,30,20
2012,MIN,0,9,20,30
2012,OAK,1,9,32,42
2012,TB,0,9,42,32
2012,NYG,1,9,20,24
2012,PIT,0,9,24,20
2012,ATL,1,9,19,13
2012,DAL,0,9,13,19
2012,NO,1,9,28,13
2012,PHI,0,9,13,28
2012,JAC,1,10,10,27
2012,IND,0,10,27,10
2012,CAR,1,10,14,36
2012,DEN,0,10,36,14
2012,TB,1,10,34,24
2012,SD,0,10,24,34
2012,MIA,1,10,3,37
2012,TEN,0,10,37,3
2012,NE,1,10,37,31
2012,BUF,0,10,31,37
2012,BAL,1,10,55,20
2012,OAK,0,10,20,55
2012,CIN,1,10,31,13
2012,NYG,0,10,13,31
2012,NO,1,10,31,27
2012,ATL,0,10,27,31
2012,MIN,1,10,34,24
2012,DET,0,10,24,34
2012,SEA,1,10,28,7
2012,NYJ,0,10,7,28
2012,PHI,1,10,23,38
2012,DAL,0,10,38,23
2012,SF,1,10,24,24
2012,STL,0,10,24,24
2012,CHI,1,10,6,13
2012,HOU,0,10,13,6
2012,PIT,1,10,16,13
2012,KC,0,10,13,16
2012,BUF,1,11,19,14
2012,MIA,0,11,14,19
2012,WAS,1,11,31,6
2012,PHI,0,11,6,31
2012,DET,1,11,20,24
2012,GB,0,11,24,20
2012,ATL,1,11,23,19
2012,ARI,0,11,19,23
2012,CAR,1,11,21,27
2012,TB,0,11,27,21
2012,DAL,1,11,23,20
2012,CLE,0,11,20,23
2012,STL,1,11,13,27
2012,NYJ,0,11,27,13
2012,NE,1,11,59,24
2012,IND,0,11,24,59
2012,HOU,1,11,43,37
2012,JAC,0,11,37,43
2012,KC,1,11,6,28
2012,CIN,0,11,28,6
2012,OAK,1,11,17,38
2012,NO,0,11,38,17
2012,DEN,1,11,30,23
2012,SD,0,11,23,30
2012,PIT,1,11,10,13
2012,BAL,0,11,13,10
2012,SF,1,11,32,7
2012,CHI,0,11,7,32
2012,DET,1,12,31,34
2012,HOU,0,12,34,31
2012,DAL,1,12,31,38
2012,WAS,0,12,38,31
2012,NYJ,1,12,19,49
2012,NE,0,12,49,19
2012,CIN,1,12,34,10
2012,OAK,0,12,10,34
2012,CLE,1,12,20,14
2012,PIT,0,12,14,20
2012,IND,1,12,20,13
2012,BUF,0,12,13,20
2012,JAC,1,12,24,19
2012,TEN,0,12,19,24
2012,KC,1,12,9,17
2012,DEN,0,12,17,9
2012,CHI,1,12,28,10
2012,MIN,0,12,10,28
2012,TB,1,12,23,24
2012,ATL,0,12,24,23
2012,MIA,1,12,24,21
2012,SEA,0,12,21,24
2012,SD,1,12,13,16
2012,BAL,0,12,16,13
2012,NO,1,12,21,31
2012,SF,0,12,31,21
2012,ARI,1,12,17,31
2012,STL,0,12,31,17
2012,NYG,1,12,38,10
2012,GB,0,12,10,38
2012,PHI,1,12,22,30
2012,CAR,0,12,30,22
2012,ATL,1,13,23,13
2012,NO,0,13,13,23
2012,CHI,1,13,17,23
2012,SEA,0,13,23,17
2012,GB,1,13,23,14
2012,MIN,0,13,14,23
2012,STL,1,13,16,13
2012,SF,0,13,13,16
2012,NYJ,1,13,7,6
2012,ARI,0,13,6,7
2012,KC,1,13,27,21
2012,CAR,0,13,21,27
2012,DET,1,13,33,35
2012,IND,0,13,35,33
2012,BUF,1,13,34,18
2012,JAC,0,13,18,34
2012,MIA,1,13,16,23
2012,NE,0,13,23,16
2012,TEN,1,13,10,24
2012,HOU,0,13,24,10
2012,DEN,1,13,31,23
2012,TB,0,13,23,31
2012,BAL,1,13,20,23
2012,PIT,0,13,23,20
2012,OAK,1,13,17,20
2012,CLE,0,13,20,17
2012,SD,1,13,13,20
2012,CIN,0,13,20,13
2012,DAL,1,13,38,33
2012,PHI,0,13,33,38
2012,WAS,1,13,17,16
2012,NYG,0,13,16,17
2012,OAK,1,14,13,26
2012,DEN,0,14,26,13
2012,WAS,1,14,31,28
2012,BAL,0,14,28,31
2012,CLE,1,14,30,7
2012,KC,0,14,7,30
2012,PIT,1,14,24,34
2012,SD,0,14,34,24
2012,IND,1,14,27,23
2012,TEN,0,14,23,27
2012,JAC,1,14,10,17
2012,NYJ,0,14,17,10
2012,MIN,1,14,21,14
2012,CHI,0,14,14,21
2012,CAR,1,14,30,20
2012,ATL,0,14,20,30
2012,TB,1,14,21,23
2012,PHI,0,14,23,21
2012,BUF,1,14,12,15
2012,STL,0,14,15,12
2012,CIN,1,14,19,20
2012,DAL,0,14,20,19
2012,SF,1,14,27,13
2012,MIA,0,14,13,27
2012,NYG,1,14,52,27
2012,NO,0,14,27,52
2012,SEA,1,14,58,0
2012,ARI,0,14,0,58
2012,GB,1,14,27,20
2012,DET,0,14,20,27
2012,NE,1,14,42,14
2012,HOU,0,14,14,42
2012,PHI,1,15,13,34
2012,CIN,0,15,34,13
2012,CHI,1,15,13,21
2012,GB,0,15,21,13
2012,ATL,1,15,34,0
2012,NYG,0,15,0,34
2012,NO,1,15,41,0
2012,TB,0,15,0,41
2012,STL,1,15,22,36
2012,MIN,0,15,36,22
2012,CLE,1,15,21,38
2012,WAS,0,15,38,21
2012,MIA,1,15,24,3
2012,JAC,0,15,3,24
2012,BAL,1,15,17,34
2012,DEN,0,15,34,17
2012,HOU,1,15,29,17
2012,IND,0,15,17,29
2012,ARI,1,15,38,10
2012,DET,0,15,10,38
2012,SD,1,15,7,31
2012,CAR,0,15,31,7
2012,BUF,1,15,17,50
2012,SEA,0,15,50,17
2012,DAL,1,15,27,24
2012,PIT,0,15,24,27
2012,OAK,1,15,15,0
2012,KC,0,15,0,15
2012,NE,1,15,34,41
2012,SF,0,15,41,34
2012,TEN,1,15,14,10
2012,NYJ,0,15,10,14
2012,DET,1,16,18,31
2012,ATL,0,16,31,18
2012,GB,1,16,55,7
2012,TEN,0,16,7,55
2012,CAR,1,16,17,6
2012,OAK,0,16,6,17
2012,MIA,1,16,24,10
2012,BUF,0,16,10,24
2012,PIT,1,16,10,13
2012,CIN,0,16,13,10
2012,JAC,1,16,16,23
2012,NE,0,16,23,16
2012,KC,1,16,13,20
2012,IND,0,16,20,13
2012,DAL,1,16,31,34
2012,NO,0,16,34,31
2012,PHI,1,16,20,27
2012,WAS,0,16,27,20
2012,TB,1,16,13,28
2012,STL,0,16,28,13
2012,BAL,1,16,33,14
2012,NYG,0,16,14,33
2012,HOU,1,16,6,23
2012,MIN,0,16,23,6
2012,DEN,1,16,34,12
2012,CLE,0,16,12,34
2012,ARI,1,16,13,28
2012,CHI,0,16,28,13
2012,SEA,1,16,42,13
2012,SF,0,16,13,42
2012,NYJ,1,16,17,27
2012,SD,0,16,27,17
2012,BUF,1,17,28,9
2012,NYJ,0,17,9,28
2012,NE,1,17,28,0
2012,MIA,0,17,0,28
2012,CIN,1,17,23,17
2012,BAL,0,17,17,23
2012,PIT,1,17,24,10
2012,CLE,0,17,10,24
2012,IND,1,17,28,16
2012,HOU,0,17,16,28
2012,TEN,1,17,38,20
2012,JAC,0,17,20,38
2012,NYG,1,17,42,7
2012,PHI,0,17,7,42
2012,WAS,1,17,28,18
2012,DAL,0,17,18,28
2012,DET,1,17,24,26
2012,CHI,0,17,26,24
2012,MIN,1,17,37,34
2012,GB,0,17,34,37
2012,ATL,1,17,17,22
2012,TB,0,17,22,17
2012,NO,1,17,38,44
2012,CAR,0,17,44,38
2012,DEN,1,17,38,3
2012,KC,0,17,3,38
2012,SD,1,17,24,21
2012,OAK,0,17,21,24
2012,SF,1,17,27,13
2012,ARI,0,17,13,27
2012,SEA,1,17,20,13
2012,STL,0,17,13,20
