SF,15.833,1,3,4
KC,16.167,1,4,8
GB,16.714,1,5,9
HOU,17.000,1,4,6
WAS,17.714,1,5,6
PIT,17.714,1,5,8
CIN,17.714,0,5,10
NE,18.000,1,6,11
CAR,18.000,1,7,13
NYJ,18.143,1,5,8
DEN,18.500,0,4,10
STL,19.000,1,4,5
SEA,19.833,0,4,8
ARI,19.833,0,5,11
MIN,21.000,0,4,8
PHI,21.500,1,3,6
IND,21.667,1,3,6
ATL,21.833,1,3,6
JAC,23.143,1,4,5
NYG,23.667,1,3,6
BUF,25.000,0,3,6
CLE,25.857,1,2,3
DET,26.000,0,3,4
BAL,26.167,0,2,4
TEN,26.714,0,1,3
SD,26.857,0,2,3
MIA,27.000,0,2,5
CHI,27.000,0,1,5
TB,27.286,0,3,6
OAK,27.667,0,2,6
DAL,29.000,0,1,4
NO,31.833,0,3,5
