GB,21.500,1,8,12
DEN,13.250,1,8,12
NE,13.125,1,7,12
DET,12.875,1,7,11
SD,11.250,1,5,9
BAL,10.125,1,6,10
OAK,9.625,1,3,3
PHI,9.500,1,6,10
IND,9.375,1,6,11
KC,9.250,1,6,9
JAC,7.875,1,3,3
PIT,6.250,1,6,11
STL,5.750,1,3,6
BUF,5.250,1,5,9
ATL,4.750,1,3,6
NYJ,4.500,1,2,4
ARI,4.375,1,7,11
SEA,4.000,1,7,12
MIN,3.250,1,5,7
CIN,2.375,1,5,10
TEN,2.250,1,1,2
CLE,2.000,1,4,7
MIA,1.875,1,4,8
CHI,1.375,1,2,5
CAR,1.375,1,4,7
SF,1.000,1,4,8
HOU,0.625,1,5,9
NYG,0.000,0,3,6
WAS,-1.875,0,3,4
TB,-2.375,0,0,2
NO,-6.125,0,3,7
DAL,-9.125,0,4,12
