PIT,17.625,1,18,33
BAL,18.792,1,21,33
GB,19.292,1,21,36
MIA,20.000,0,9,20
CHI,20.583,0,15,26
SF,21.250,1,18,27
ATL,21.583,1,19,32
WAS,21.583,0,7,15
DAL,21.792,1,13,25
PHI,21.792,1,13,29
NE,21.917,1,23,37
NO,21.958,1,19,37
NYJ,22.083,1,15,28
CLE,22.125,1,9,14
HOU,22.583,1,13,25
CIN,22.708,1,13,23
ARI,23.042,0,14,23
TEN,23.125,1,13,23
SD,23.542,1,17,30
KC,23.875,1,11,21
STL,24.458,1,6,10
DEN,24.458,0,10,20
TB,24.583,0,8,17
OAK,24.792,1,10,21
MIN,24.833,1,13,21
JAC,25.000,1,14,20
NYG,25.458,1,13,27
IND,25.500,1,15,26
CAR,25.667,1,10,16
SEA,27.042,1,13,19
BUF,28.250,1,10,16
DET,28.625,1,11,18
