DAL,10.286,0,1,4
CHI,6.167,0,1,5
TB,5.452,0,3,6
OAK,4.810,0,2,6
TEN,3.548,0,1,3
BUF,3.429,0,3,6
SEA,3.262,0,4,8
MIA,2.857,0,2,5
MIN,2.571,0,4,8
SD,2.524,0,2,3
NO,2.405,0,3,5
DEN,2.214,0,4,10
BAL,2.024,0,2,4
ARI,0.833,0,5,11
DET,0.333,0,3,4
CIN,0.214,0,5,10
CAR,-1.500,1,7,13
ATL,-1.595,1,3,6
NYG,-1.762,1,3,6
NE,-3.167,1,6,11
NYJ,-3.357,1,5,8
CLE,-3.476,1,2,3
STL,-4.000,1,4,5
GB,-4.619,1,5,9
KC,-4.690,1,4,8
PIT,-4.952,1,5,8
PHI,-6.071,1,3,6
JAC,-9.357,1,4,5
IND,-10.619,1,3,6
HOU,-11.667,1,4,6
WAS,-12.786,1,5,6
SF,-15.595,1,3,4
